grid,velocity,T,density,X_H2,X_H,X_O,X_O2,X_OH,X_H2O,X_HO2,X_H2O2,X_AR,X_N2
0.046875,4.12971650178877,1469.5090738972267,0.014528842348175499,0.013214635559377042,0.019824057973907704,0.007125954790384898,0.035454531160655306,0.005399169943714484,0.13956265630493056,1.0429637545210496e-06,1.3469959631908125e-07,0.7794178166036791,0.0
0.05,4.170428400648457,1485.0276699473607,0.014387011172513847,0.013100075490210824,0.018991603762374812,0.00700537333323438,0.035195640935823676,0.00553139560556299,0.14021527981845217,1.0113085104796338e-06,1.2612188342276883e-07,0.7799594936239472,0.0
0.05625,4.2411794022267335,1512.1101973655857,0.014147008249314079,0.012857571804297998,0.017545526709725683,0.006773344751878065,0.03474935549290897,0.005750799562346329,0.1413880271262441,9.58032993289942e-07,1.116484028764584e-07,0.7809343048712029,0.0
0.0625,4.303025734073224,1535.8627313423274,0.013943676774229778,0.01260745745594492,0.016303252211463823,0.0065520454655474385,0.0343613264017546,0.0059310340365250815,0.1424437849799176,9.130870312204279e-07,9.971222970828528e-08,0.7818000866495856,0.0
0.06875,4.35777324483305,1556.9503890494545,0.013768499785070647,0.012355487393346111,0.01522181045927334,0.006342199236239361,0.03401943173170319,0.006079994476443112,0.1434032897301106,8.743927096987391e-07,8.983592031766732e-08,0.7825768227442542,0.0
0.07500000000000001,4.406740358253024,1575.8603853434756,0.013615506044234395,0.012105254115985257,0.014270085423342065,0.006143754352992477,0.033714905825539154,0.0062036088533512675,0.14428205139212988,8.405383447053375e-07,8.160351979610988e-08,0.7832794178947954,0.0
0.08125000000000002,4.450917549077982,1592.959716412824,0.013480366535720635,0.011859029555477539,0.013424959906669736,0.005956300991679528,0.033441193723612025,0.00630642793868808,0.1450919890655289,8.105283114659989e-07,7.468029716601135e-08,0.7839192136097356,0.0
0.08750000000000001,4.491064473224189,1608.5303452777548,0.01335986164049114,0.011618306778000164,0.012668938829576808,0.005779301714891933,0.03319327098519221,0.006392012765761908,0.1458423823501964,7.836399018114574e-07,6.880489804108688e-08,0.7845049341315807,0.0
0.09375,4.527762733510933,1622.788392917038,0.0132515777683966,0.011384140188150742,0.011988690934675316,0.005612231127613753,0.03296727695213873,0.006463170127067654,0.14654034795633777,7.59342715900335e-07,6.377645285324787e-08,0.7850433195948472,0.0
0.1,4.561407431064375,1635.8815532070573,0.01315383483849411,0.011157322780061174,0.011374237823600138,0.005454680003820886,0.03276061156047676,0.006521968162407889,0.14719070345851537,7.372723160555537e-07,5.944589265663076e-08,0.785539679492909,0.0
0.1125,4.619617314065543,1658.6174150561008,0.012988088817590128,0.010728762083436516,0.0103204466874712,0.005168683762416947,0.03240644377252725,0.0066058971957487994,0.14834837676715945,6.993974256519773e-07,5.253631038940449e-08,0.7864206377975037,0.0
0.125,4.670413609136973,1678.5104495858345,0.012846827925548431,0.010324342730643013,0.009424227056321198,0.004909181950661306,0.0320994007516846,0.006660555869812843,0.14938537794341464,6.666582233250877e-07,4.7099802205511833e-08,0.7871961999394369,0.0
0.1375,4.715250876886208,1696.1103890332874,0.012724667582674017,0.009943231397717424,0.008652364499415286,0.004672749512195571,0.0318301005808239,0.0066928201530628995,0.1503223155417188,6.379453112033603e-07,4.2728507152893216e-08,0.7878857376412478,0.0
0.15,4.75520751838784,1711.825823921159,0.012617745859667604,0.009584304407876663,0.007980707667462953,0.004456504471933214,0.03159161048335397,0.006707747751189825,0.15117482654959605,6.124752170448947e-07,3.914772878788266e-08,0.7885036470456415,0.0
0.16249999999999998,4.791099120654692,1725.9658372821739,0.012523222430975535,0.009246504170597207,0.007391476396474904,0.004258125875337286,0.03137862663031798,0.006709185906974602,0.1519548756922008,5.896806708912208e-07,3.6168010649406846e-08,0.7890605794794157,0.0
0.175,4.823505774659029,1738.7498976259208,0.012439085341602471,0.008929294719770319,0.006871920983723277,0.0040759648120472156,0.031187260211097256,0.006700122306615533,0.152670785834153,5.691694469424436e-07,3.3658759110004536e-08,0.7895640483043874,0.0
0.2,4.877934175273795,1760.2918320473523,0.012300288979047565,0.008361099638053402,0.006017117111401436,0.0037599818805929826,0.030870738206179308,0.00665782839200614,0.15390629518466423,5.347329834244077e-07,2.9784646889977393e-08,0.7904263750694722,0.0
0.225,4.924280165985672,1778.6773542620276,0.012184521991895889,0.007848509921377155,0.0053166281880047475,0.0034842811584138906,0.030605001441070787,0.006594363365765411,0.15498616542252056,5.0555060009294e-07,2.6807014899819353e-08,0.7911645181452325,0.0
0.25,4.964281300361631,1794.5769955359292,0.012086341676988677,0.007384351136546244,0.004733588304023341,0.0032416601966393566,0.030379010144554446,0.0065168482198222745,0.15593977409307677,4.805193907032193e-07,2.4452445136712735e-08,0.7918042629335018,0.0
0.275,4.999193104331872,1808.4769480282948,0.012001936857582248,0.006962545972874482,0.004242027359534139,0.0030265519290485596,0.0301847995616516,0.006430113767873757,0.15678906393553696,4.588524603460616e-07,2.2547164753676956e-08,0.7923644160738553,0.0
0.3,5.029950493100831,1820.740021826519,0.011928546823586766,0.0065780186339895914,0.003823166918080307,0.002834625190927716,0.03001640421477635,0.006337547675897076,0.15755084045995393,4.399683228017155e-07,2.0976106005861325e-08,0.7928589359619462,0.0
0.32499999999999996,5.057269183829334,1831.6430932050541,0.011864110411478059,0.0062268565406772185,0.003463353269749451,0.0026625948197322325,0.029869110751394392,0.006241732748494533,0.15823807222145467,4.2343121404048615e-07,1.9660811705249312e-08,0.7932978365564718,0.0
0.35,5.081688027529738,1841.3890570976362,0.011807100249505596,0.005907517694575274,0.0031536470190803917,0.0025085507672934567,0.02973875020085756,0.006145352652840298,0.1588596722643547,4.089473387691226e-07,1.8548973905858347e-08,0.7936860819046856,0.0
0.425,5.136966006099886,1863.3582308777707,0.011680046141449884,0.0051919676299122565,0.0025142382993695355,0.002169796440925118,0.029440610610662905,0.0058989590802451825,0.1602737332373958,3.7822507658365615e-07,1.6279534680502294e-08,0.7945103001968781,0.0
0.5,5.13696600610848,1863.3582308777707,0.011680046141452198,0.005191967629903575,0.0025142382993653322,0.00216979644092149,0.02944061061061368,0.00589895908023532,0.16027373323712782,3.782250765830238e-07,1.6279534680475073e-08,0.7945103001972216,0.0
